22,8022216602.mp4,TN,what does the boy do after putting his hands behind his head?,3,['play with toy', 'walk off', 'look towards the right', 'bring forward again', 'pick up grass'],None
23,7174056178.mp4,CW,why is the girl in blue leaning against the sofa?,1,['watching the adult', 'playing mobile game', 'performing', 'sleeping', 'to lick ice cream'],1
24,7238677454.mp4,CW,why is the man shirtless?,2,['instructor', 'traditional costume', 'to swim', 'sea breeze and sun', 'boy points backward'],2
26,4827069441.mp4,TC,what is the boy doing while rabbit is eating grass?,3,['roll around', 'hold man s hand', 'eating icecream', 'kiss rabbit', 'water the plants'],3
28,3409616405.mp4,CW,why do the ducks move faster as the cameraman chases them faster?,4,['stay close to it', 'swimming to the surface to breathe', 'play with each other', 'find the tiger under the tree', 'scared'],4
29,7354297342.mp4,CW,why is the guy looking forward?,4,['play game', 'cool dancing', 'finished controlling the helicopter', 'make funny expressions', 'facing the camera'],4
30,3210170020.mp4,CH,how does the lady in blue use body language to talk to the people on the computer in the middle of video?,3,['move her back backwards', 'right and left', 'nod her head', 'hand gesture', 'sit next to her'],3
31,2481132749.mp4,TN,what did the man in black do after the man in white thrown the disc out?,1,['hit the ball with the bat', 'walk towards the thrown disc', 'looks at the disc', 'goes away', 'throw the ball'],1
32,8201826598.mp4,CW,why does the boy keep the food down after eating?,3,['see there s more food', 'do not like', 'let dog eat', 'leave food residue', 'pass to the adult'],2
33,8759410624.mp4,CW,why does the lady rotates the cake multiple times near the end?,2,['blow candle', 'birthday', 'put it aside', 'candles are not edible', 'prevent her from eating'],1
35,6546241805.mp4,CW,why did the lady hold onto the plastic sheet in the middle of the video?,3,['want to throw it away', 'cleaning the sheet', 'playing with boy', 'flattening dough', 'using it as a prop'],4
36,3740849151.mp4,CW,why did the lady in blue open her mouth to the baby?,2,['to blow the balloons', 'give the baby instructions', 'ask baby follow her action', 'to kiss the baby', 'to give cardiopulmonary resuscitation'],2
37,2486475553.mp4,CW,why did man release the leash?,1,['take water', 'let dog run freely', 'climb the cliff', 'reacihng for the children', 'wanted to fly a kite'],1
38,5498789102.mp4,CH,how do the people move their hands?,0,['clap it', 'touch their face', 'kissing their palms', 'follows the lady s motions', 'making dumplings'],3
40,6653111897.mp4,DL,where is this video taken?,2,['snow mountain', 'grassland', 'living room', 'dinning table', 'mountain top'],2
41,8759410624.mp4,TN,what does the lady do after clapping?,0,['put the cake aside', 'hug the woman', 'blow', 'happy', 'look at baby'],2
42,3485338448.mp4,CW,why did the man lift the baby up?,4,['put the baby on the side', 'play with baby', 'boy is still learning', 'get nearer to the top', 'to play with him'],1
44,4775972536.mp4,CH,how did the boy react to the boy in white?,0,['imitate him', 'throw soft toys at boy in white', 'run after him', 'jump together', 'cry'],0
45,6781937922.mp4,CW,why do the man and ladies look up on the other side near the end?,2,['walking to the market', 'car was honking at them', 'distracted', 'watch for traffic', 'ensure safety'],3
46,3148729782.mp4,CW,why does the man put out the ornament at the beginning of the video?,4,['to check the water level', 'wear it for girl', 'sell', 'introduce it', 'to play with baby'],3
47,2733959191.mp4,CW,why does the main singer remove the microphone from the stand after singing for a while?,0,['walk around while singing', 'guitarist', 'to play guitar', 'see speech draft', 'finish her singing'],4
48,7303386938.mp4,CH,how did the baby drink from the bottle?,3,['sucked it', 'poured it into a cup', 'scoop using a spoon', 'using the straw', 'directly through the bottle'],4
49,3485338448.mp4,CW,why did the baby put his hand inside his mouth?,0,['suck thumb', 'to bite', 'chewing', 'feeding himself', 'easy for child to drink'],0
51,2669597217.mp4,TN,what does the girl do after taking her lolipop out at the end?,1,['hands over the remote', 'pose for photo', 'pet dog', 'hold hands out around the baby', 'smiles'],1
52,5073490515.mp4,TC,what did the boy do when the man was trying to feed him at the start?,3,['clap hands', 'look into camera', 'touch his head', 'hold onto the man s hand', 'cry'],3
53,10174992863.mp4,CW,why did the girls hold each other s hands?,2,['take control from the girl', 'emphasize her point', 'exchange greetings', 'agree with one another', 'to dance with girl'],2
54,4576992325.mp4,CH,how did the boy support himself in getting up after falling?,3,['hold chair for support', 'hold cameraman s arm', 'crutches', 'with his hands', 'hold the lady s arm'],3
55,8491542201.mp4,TN,what did the black dog do after the white dog stopped running at the end of the video?,3,['walk to camera', 'sniff the plants', 'sniffing the ground', 'turn around with it', 'caress dog'],4
56,2868301160.mp4,TN,what does the man in blue do after the man he is talking to turn away?,4,['pick up ball', 'ski down', 'turn back', 'nod to him', 'pat the man on his shoulder'],4
57,3223951946.mp4,CW,why do the people shake their body?,4,['cooking', 'play a game', 'playing guitar', 'exercising in gym', 'dancing'],1
58,8652248426.mp4,CW,why is the girl bent down on the ground at the start?,1,['sit down', 'writing something', 'interacting with boy', 'push herself down', 'talk to her'],1
59,4631119360.mp4,CH,how did the man ensured the boy s safety in the water?,0,['hold him', 'breathing tube', 'wear life jacket', 'helmet', 'secured with harness'],0
60,3900682951.mp4,CW,why is the man in blue holding camera?,1,['look at others speak', 'take video', 'keep hands warm', 'sunny', 'film the dancers'],1
61,7108622827.mp4,CW,why did the cat on top stretch over to the other side at the end?,0,['stop playing with other cat', 'just woke up', 'happy', 'relaxed', 'sunbathing'],0
62,3599210242.mp4,DL,where is the man in orange riding his bicycle at?,2,['floor', 'playground', 'mountain trail', 'grassy area', 'pool'],2
63,5600915537.mp4,CH,how does the man abjust his snowboard?,2,['moves body front and back', 'skiing', 'leans in the direction', 'push his sticks', 'press buttons'],0
64,7833012608.mp4,CH,how does the man show agreement with the baby in the middle of the video?,2,['clap his hands', 'high-five to the baby', 'nod', 'kiss', 'touch baby s feet'],2
65,5647715900.mp4,CH,how did the girl get the branches?,4,['plucked from trees', 'passed over by adult', 'passed over by dog', 'from baby pram', 'picked up from the ground'],4
66,3697296215.mp4,TC,what were the two men trying to do with the toy transportations?,3,['sell it', 'playing with children', 'water ride', 'ride it', 'performing'],1
67,5188348585.mp4,CH,how did the person open the bottle?,1,['with a rubber band', 'using his hands to unscrew the cap', 'bottle opener', 'rubs the cap', 'knock it with his head'],2
68,3739867574.mp4,CH,how did the man in red and black play their instruments?,2,['rest on leg', 'do head bang', 'strum strings with fingers', 'move fingers across piano', 'sit on high chair'],2
69,3900682951.mp4,DL,where is this happening?,2,['hospital', 'play an', 'cave', 'beach', 'stage'],3
70,5918453123.mp4,DO,what is the background behind the boys?,0,['hisorical building', 'fireplace', 'stage', 'forest', 'film studio'],2
71,3050287321.mp4,CH,how does the lady get the pacifier?,1,['bend down', 'lean forward', 'kiss girl', 'stir mixture with spatula', 'turn bottle upside down'],1
73,3704238156.mp4,CH,how is the dog on the right interacting with the brown toy at the start of the video?,4,['crouched down beside it', 'sit beside each other', 'kick it', 'jumps down', 'biting it'],4
74,2657975235.mp4,CW,why did the people clap when the blue shirt man stand up?,4,['attract attention', 'calling for help', 'enjoy his presentation', 'recording a video', 'applaud his effort'],2
75,5221530771.mp4,DC,how many people are in the video?,0,['two', 'three', 'six', 'one', 'eight'],0
76,4675888059.mp4,CW,why did the lady in blue pick up the baby in white?,3,['scared of baby fallinh', 'play with him', 'trying to feed him something', 'placed him inside the red car', 'adjust the baby walker'],1
77,4060545487.mp4,DO,what activity is happening?,3,['cycling', 'bull riding', 'discussion', 'horse riding', 'lesson'],3
79,2449442559.mp4,TC,how did the woman in black shirt with white patterns react when the woman was using the wheel near the start?,1,['shake her head', 'look attentively', 'put her arms up', 'bounced', 'laugh'],1
82,2847341313.mp4,DO,how is the dog positioned at the start?,3,['put his hand out', 'run', 'uses the toys', 'sitting', 'standing'],3
83,4615227462.mp4,CW,why did the water in the toilet bowl disappear after a while?,1,['evaporate', 'flush', 'scooped out', 'to get foam', 'dry itself'],1
84,3819750158.mp4,CW,why does the boy hold on to the car s bumper when he staggers?,3,['check for cars', 'following rhythm', 'learning to rollerskate', 'touch it', 'press horn'],3
86,8044317011.mp4,CW,why did the man s boat end up turning in the other direction at the end?,1,['move to a gentle place', 'waves push his boat', 'sea barrier hit him', 'sleigh going in wrong direction', 'someone was calling him from the other direction'],1
87,5161932294.mp4,TC,what is the lady doing while the man is stirring?,3,['stir mixture in another bowl', 'cleaning the table', 'talking through microphone', 'pouring liquid into bowl', 'pointing to screen'],3
88,4173145252.mp4,TN,how did the lady react after the baby put out the candle fire?,2,['touch the cake', 'congratulates', 'shocked', 'swing the fire around', 'reach toward the candles'],1
90,6975125131.mp4,CW,why does the man in black stand up after the car reach the top?,0,['help direct car', 'hit bottles to make music', 'stretch himself', 'curious', 'help them split the weight'],3
91,2976591964.mp4,TC,what are the children doing in this video?,4,['cooking', 'canoeing', 'taking a break', 'sleep', 'jumping'],2
92,3261112327.mp4,CW,why are the chickens moving randomly in the wood?,0,['looking for food', 'check for predator', 'crossing', 'man throws an egg', 'pecking'],0
94,4561357748.mp4,CW,why did the man turn to his left after doing one squat?,1,['pick the puck', 'look at camera', 'push swing', 'carry baby', 'stop playing'],1
95,3453301125.mp4,CW,why did the girl wave her hand after cycling for some distance?,1,['goodbye to boy', 'signal something', 'greeting lady', 'to control direction of bicycle', 'fear of falling'],1
96,3672431760.mp4,TN,what does the dog do after putting down the twig at the end?,1,['run to the other side', 'lie down', 'get back up', 'look behind', 'open its mouth'],0
97,6663770743.mp4,CW,why does the owl fly back to the man in green and land on the arm of the lady in white?,1,['defend itself', 'green man instructed owl', 'greeting lady', 'escape man', 'find food'],1
98,6901974982.mp4,DO,how did the lady ensure she can see clearly?,3,['with magnifying glass', 'zoom in photo', 'wear goggles underwater', 'spectacles', 'contact lenses'],3
99,5588738404.mp4,TP,what was the black and white cat doing before it lifted its head up in the middle?,2,['sniffing', 'looked at the corner', 'resting', 'move paw on the other cat', 'goes near litter box'],2
100,3842638015.mp4,DC,how many people are involved in the video?,1,['three', 'one', 'five', 'two', 'six'],1
101,13166998645.mp4,CW,why did the boy press the button on the toy?,1,['adjust its volume', 'start toy s shaking again', 'make the toy dance', 'make the toy change colour', 'make the toy sing his favourite song'],3
102,5925869325.mp4,TC,what is the person outside doing?,4,['performance', 'mountain scaling', 'eating', 'catching fish', 'making campfire'],3
103,6516498145.mp4,CW,why did the girl clap in the middle?,1,['encourage a boy to read', 'follow the card', 'react to the performance', 'enjoying the game', 'congratulate'],2
104,4430422083.mp4,CH,how did the boy support himself as he look into the cage?,1,['carried by man in grey', 'put hand on fence', 'held on lady s lap', 'hold the rod', 'hold the handle'],1
105,7564333634.mp4,DC,how many people are there?,0,['five', 'six', 'eleven', 'four', 'one'],1
106,2776910060.mp4,DC,how many dogs are there in the video?,2,['four', 'one', 'two', 'three', 'five'],3
107,6091663460.mp4,DC,how many times does the man serve the ball?,3,['six', 'eight', 'twelve', 'three', 'four'],3
109,6388102299.mp4,TC,what is the baby doing on the bed?,0,['lying down', 'sleeping', 'moving around', 'crawl up', 'crying'],0
110,6699885319.mp4,CH,how does the man get from one end to the other end of the road?,1,['moving the bicycle', 'skating', 'skiing', 'rolling', 'train'],3
112,10728284944.mp4,CW,why is the girl talking while doing some hand actions?,2,['she is rocking it', 'expressive', 'demonstrating magic show', 'signalling to boy', 'the baby s toy'],2
113,4321131597.mp4,TN,what did the man do after blow the candles off?,3,['bend down', 'extinguish fire', 'turn behind', 'show his fist', 'baby clap hands'],1
114,2851079460.mp4,TC,what did the girl try to do when she came closer to the boy near the end of the video?,1,['whisper', 'stabilise the chair', 'run to camera', 'look at boy', 'smile'],1
117,6095248978.mp4,TN,what does the boy do after pushing the blue book at the start?,2,['run away from man', 'try to catch the fishes', 'push the other books', 'bring it closer to him', 'throw away the blue toy'],3
118,4326843514.mp4,CW,why is the baby holding toilet paper?,4,['have a bath', 'too young to go toilet himself', 'to keep warm', 'put it on just now', 'playing'],4
120,4615227462.mp4,CH,how was the camera positioned in the mirror?,1,['man hold with 1 hand', 'man hold with both hands', 'woman hold with 2 hand', 'on the tripod stand ', 'child holding'],1
121,11278971046.mp4,DL,where is this place?,0,['classroom', 'mountain', 'in a building', 'near a staircase', 'restaurant'],0
122,3859630486.mp4,CW,why is the boy holding onto a shovel?,0,['play on beach', 'his toys', 'play with toys', 'playing', 'playing baseball'],0
123,6152708743.mp4,CW,why is the baby jumping?,3,['scared', 'dancing', 'someone making him jump', 'trying to move', 'play with dog'],4
124,6313200205.mp4,CH,how did the man with the woman get the white suitcase in the middle of the video?,3,['from the car', 'hand over by woman', 'floating in the sea', 'took it from the guy', 'thrown from buildings'],1
125,4775972536.mp4,CW,why did the boy in black extended his hands after the boy in white extended his hands?,1,['feel tired and rest', 'copy him', 'hold him', 'to play the game', 'want to take the watch off'],1
126,4863455612.mp4,TN,what does the woman in grey do after brushing the grey object for a while in the middle?,4,['let go of vacuum', 'move her left arm', 'go into the building', 'stand still', 'brush grey object at the side'],1
127,4738042036.mp4,DL,where is this place?,2,['zoo', 'stage', 'living room', 'bus terminal', 'porch outside house'],2
129,9175646479.mp4,CW,why are there flashes seen here and there throughout the video?,0,['camera flash', 'cameras taking photo', 'they are camera shots', 'camera taking pictures', 'from the camera'],3
130,4394765300.mp4,CW,why is the baby smiling?,1,['he likes the food', 'enjoy brushing', 'likes the person behind', 'likes the food', 'playing with adult'],3
131,2499564345.mp4,CW,why is the baby girl carried by the man into the garden?,4,['wanted to play with dog', 'enjoying the sunshine', 'playing with cat', 'going to the playground', 'too young to stand herself'],1
134,3615527856.mp4,DO,is the road that the person is cycling on paved?,2,['competitors', 'team mates', 'paved', 'white', 'misty'],None
136,5509677964.mp4,DO,what is the baby wearing?,4,['sleepwear', 'hairbands', 'dress', 'suit', 'swimming costume'],4
137,6068969659.mp4,DO,what did the lady in blue helped the other lady do?,0,['release her from the rope', 'open the brown box', 'use the phone', 'keep the toys', 'make the baby calm'],0
138,10355341433.mp4,CW,why are the two boys looking out of the window?,1,['take picture', 'expecting someone', 'operate the engine', 'copy the man s action', 'no enough room'],1
139,4935001480.mp4,CW,why does the woman have her hand on her hips?,2,['angry', 'exercising', 'comfortable pose', 'rotate her hips', 'talking'],2
140,4129080039.mp4,DL,where are the birds being kept?,2,['hospital', 'beach', 'garden', 'stage', 'living room'],2
141,4213031701.mp4,TC,how does the lady feel while looking at the baby?,0,['happy', 'engrossed', 'annoyed', 'restless', 'upset'],0
142,4768807796.mp4,CW,why does the woman in green point at the baby in the middle of the video?,3,['invite baby to dance', 'feed the baby', 'to pat other dog', 'talking about baby', 'singing'],None
143,11672562206.mp4,CW,why did the lady hug the dog when carrying it at the end?,3,['feed dog', 'feel the beat', 'balance dog', 'show love and care', 'sniff the dog'],3
144,3336623732.mp4,TC,what are the children doing in this video?,0,['playing', 'canoeing', 'taking a break', 'sleep', 'learning to walk'],0
145,4607629530.mp4,DO,what is the man in front of the refrigerator carrying on his shoulder?,3,['chicken', 'book', 'music instrument', 'video camera', 'toy'],4
146,5646554288.mp4,CW,why did the man in grey dive down towards the ball when the ball was thrown?,0,['catch ball', 'to hit the ball', 'to throw to another side', 'aim the ball', 'to defend his team'],0
147,3704238156.mp4,TC,what did the boy do as he put on the mask?,0,['move his head', 'eating waffles', 'waving to the camera', 'sit behind the lady and guide her', 'sliding down a slope'],3
148,7001228068.mp4,CW,why does the person in white stand at the side?,3,['to dig a hole', 'let baby play with lady with cap', 'playing rugby', 'to watch', 'drinking water'],3
149,2876084443.mp4,CW,why were there 2 boats together at the end?,0,['another boat came to help', 'observing the sea traffic', 'moving towards the shore', 'making a performance', 'pose for the camera'],3
150,7360147620.mp4,CW,why are the geese pecking on the ground?,4,['playing', 'trying to dig up soil', 'drink water', 'cleaning themselves', 'for food'],4
152,5162091958.mp4,CW,why did the girl in green has hair bands on her hair?,3,['loose and dropped down', 'posing', 'taking photo', 'to tie her hair', 'costume'],3
153,3553030619.mp4,TN,what does the baby on the bed do after it falls on the bed?,1,['try to touch cat', 'stand up and dance again', 'moving around', 'put balloon above him', 'fidget'],2
154,4787311381.mp4,DC,how many cats are involved in the video?,3,['three', 'five', 'one', 'four', 'two'],4
155,3134608824.mp4,DO,what did the girl put into her mouth?,2,['her finger', 'multicolor box', 'pacifier', 'food', 'cat toy'],3
156,6653111897.mp4,TC,what is the lady in polka dots doing as she sat on the sofa?,0,['watching tv', 'cat bed', 'playing with cup', 'sit on sofa', 'drinking coffee'],0
157,5622582668.mp4,CW,why did the girl touch her face?,0,['wipe off stain', 'poke her cheeks', 'pose for a photo', 'scratch her face', 'act cute'],1
159,4405746537.mp4,CH,how does the child interact with the book after unwrapping it?,3,['give book to lady', 'bite it', 'throw it aside', 'open the book', 'puts it on sofa'],3
160,2528769674.mp4,CW,why is the child sitting on the mat when he tries to stand up?,3,['to grab the toy', 'somebody kept it there', 'yawning', 'fell backwards', 'to talk to someone'],0
161,2547320060.mp4,TN,what does the woman in white do after making a wish?,3,['squat down', 'use tongue touch teeth', 'look to the left', 'blow candle', 'holds onto a plastic box'],3
162,3332043783.mp4,TN,what does the man with flute do after he stopped playing the flute the first time?,0,['sway his boy', 'play other instruments', 'shake his head', 'use his mouse', 'talk to the camera'],1
163,4578959773.mp4,CW,why does the man in blue cape pick up items from his basket one by one?,1,['counting', 'part of play', 'fishing', 'play with it', 'take away the roasted food'],1
164,2486475553.mp4,TC,what were the people outside the yellow parameter doing while the dog runs?,0,['sitting and watching', 'clapping', 'smells the flowers', 'follow the cat', 'drinking water'],0
165,8724958702.mp4,CH,how does the boy play with the machine?,2,['kick it', 'hit it', 'touching the controls', 'jump on it', 'press remote controller'],2
166,6388102299.mp4,TC,what is the woman doing on the bed?,0,['jumping', 'sleeping', 'standing and moving hands', 'texting on phone', 'singing'],1
168,3546634491.mp4,TN,what does the lady in black do after the lady at the back picks up the cup at the start?,2,['sit down', 'clap', 'drinks from cup', 'gesture to red cloth', 'point towards the board'],0
169,4536434821.mp4,TN,what does the blue bird do after the black bird flaps its wings at the start of the video?,1,['talks to baby and make faces', 'moves out of the bird bath', 'fly away', 'eat food', 'chirp at dog'],2
171,7975528915.mp4,CW,why is the man in red watching the group of people as they climb at the start of the video?,4,['dancing to music', 'to video him', 'dropped item', 'projecting the lights', 'wait for them'],4
172,3516935615.mp4,DC,how many dogs are there?,2,['three', 'four', 'one', 'two', 'nine'],3
173,5883748313.mp4,CW,why was the child s face wet?,3,['person playing with the baby', 'rained', 'bathing', 'tears', 'playing in the snow'],3
174,6663770743.mp4,CH,how does the man guide the lady at the start?,3,['show video', 'show instruction sheet', 'hold her hands', 'demonstrate', 'push her around'],2
175,9658373642.mp4,TC,what happened to the ball when the boy tried to throw it to the dog at the box near the middle?,4,['hit camera', 'hit a tree', 'hit dog', 'left on the table', 'rolled away'],4
176,9221389917.mp4,TN,in what direction the girl in white drags the pram after the middle of the video?,4,['pick up a stool', 'skip and look around', 'lift up spoon', 'dances at the back', 'backward'],4
177,3685025683.mp4,TC,what does the boy do with his hands near the end of the video?,4,['touch baby s arm', 'caress dog', 'touch his face', 'fold his arms', 'raise his hands'],4
178,3510222236.mp4,TC,what is the man in checkered shirt doing?,1,['pointing on his palm', 'filming', 'playing guitar', 'showing us an experiment', 'using laptop'],1
179,5219491835.mp4,TC,what did the lady do when the baby was crying?,1,['crawl up', 'put the pacifier in her mouth', 'talk to baby', 'look away', 'rocking baby'],3
180,4754644196.mp4,CW,why is the woman pushing a trolley looking at the man in brown shorts at the start of the video?,3,['man is dancing', 'man wave to her', 'man running towards her', 'talking to him', 'man is fighting'],3
181,8208916209.mp4,TN,what does the cat do after the boy is pointing the laser around in the middle?,0,['tries to catch it', 'eat fish bone', 'walk away', 'playing with the tablet', 'snooze'],2
182,11558755515.mp4,TC,what did the big dog do when it first approached the baby at the start?,0,['lick his feet', 'kiss baby', 'lying on the floor', 'lick the man', 'look at dog'],1
183,6388102299.mp4,TC,what did the lady do when the baby was crawling away?,1,['sway her body', 'pull her back', 'point to dog', 'roll on floor', 'push baby'],1
184,6802770639.mp4,CW,why is the man in checkered shirt moving his hands at the beginning of the video?,4,['to wave', 'grooving to the music', 'taking photo', 'hand gesture while talking', 'adjusting the microphone stand'],3
185,5498789102.mp4,TC,what occasion is happening?,4,['presentation', 'living room', 'making zongzi', 'wedding', 'birthday'],4
186,5477272417.mp4,DL,where are the people at?,1,['clinic', 'forest', 'house', 'field', 'bus'],1
187,4452638970.mp4,TP,what was the boy doing before the man passed him the paper?,2,['dancing', 'pointed at the sandals', 'looking at another paper', 'look down', 'walks forward'],2
188,13199465314.mp4,TN,what does the boy do after turning to face the glass near the middle?,4,['snaps his fingers', 'lean and look forward', 'touch the cat', 'put arms behind back', 'put face and hand against glass'],4
191,7011018565.mp4,TC,how does the man protect his legs while working?,2,['uses protective sunblock', 'wears high heels', 'wears thick boots', 'avoid touching the dog', 'by dancing'],2
192,2794873229.mp4,CH,how did the man show affection to the cat when it is sleeping on the lap occasionally?,3,['use blanket', 'touch it', 'holding pillow tightly', 'caress the head of cat', 'jumps'],3
193,4180380438.mp4,TC,what does the boy do with his hands as he ran in the middle?,0,['reach out for camera', 'continue walking', 'pushes the box', 'move backwards', 'look at the boy'],1
195,2639225467.mp4,DL,where are the people hanging out?,4,['grassland', 'waterfall', 'classroom', 'garden', 'outdoor barn'],4
197,11019529085.mp4,CH,how did the man stop the boy dancing everytime he stopped?,3,['man stopped the bicycle', 'put down the glass', 'lift hands up high', 'shout at boy', 'use sticks to hit'],2
198,4740545679.mp4,CW,why did the man at the back hit his skateboard on the ground before skateboarding?,0,['remove dirt', 'filming', 'dust off grass from pants', 'fall down', 'angry'],4
199,5359417762.mp4,CW,why is everyone smiling?,4,['performing', 'pose for photos', 'giving thanks to couple', 'excited for the race to start', 'celebrating birthday'],4
200,3819750158.mp4,DO,what is the thing attached to the boy s cap?,4,['friends', 'headphones', 'balloon', 'bottle of snack', 'price tag'],4
201,2786223802.mp4,CW,why is the lady walking slowly?,1,['guide the horse', 'pulling the hose', 'support baby', 'new to walking', 'she scored'],1
202,5454409762.mp4,DO,what is on the floor of the surrounding?,3,['performers customes', 'protect eyes in sunny day', 'fire', 'snow', 'ocean sand'],3
203,4675888059.mp4,CW,why did the lady in blue start to push the red car after she stood up from the ground?,0,['help baby move', 'stabilise car', 'prepare to open car door', 'prepare props in the car', 'get the jacket inside the car'],None
204,5678063296.mp4,DO,how is the man in black suit positioned?,2,['spectacles', 'drum sticks', 'sitting', 'use his hands', 'hit with a stick'],2
205,4460322604.mp4,TN,what does the girl do after the man turns his face towards her in the middle?,1,['point finger', 'kiss the man', 'bend down', 'hug him', 'put her legs on the table'],4
207,8371375957.mp4,CW,why is a paper placed under the plate?,3,['prevent from windblow', 'play with food', 'decorate the table', 'prevent table from dirty', 'act as a coaster'],3
208,10843059584.mp4,CH,how did the lady amplify her voice?,2,['use poles', 'talk about it', 'microphone', 'pillow', 'swing up and down'],2
209,6781937922.mp4,CH,how are the identities of the people shown?,2,['stand in a circle', 'through a letter', 'through the tablet', 'read from script', 'name card'],2
210,6071633426.mp4,CH,how does the baby get the food?,3,['uses his hands', 'uses his legs', 'using fork', 'person feed', 'with spoon'],3
211,8208916209.mp4,CW,why does the cat start walking?,2,['trying to reach the height', 'getting ready to sleep', 'to catch the laser', 'it is scared', 'resting'],2
213,7477913592.mp4,CW,why did the woman in red sitting down lean forward in the middle?,4,['stabilize her', 'service staff', 'for support to write', 'observe the children', 'laughing'],4
214,6462583199.mp4,CW,why are the people beside the lady in the flower dress not talking?,3,['confused', 'watching the television', 'looking at baby', 'paying attention', 'taking a nap'],3
216,3081360150.mp4,DO,what did the man do with the snake near the middle of the video?,2,['colleagues', 'feed food', 'picks the snake up', 'well', 'slippers'],2
217,3747890905.mp4,TN,what does the adult do after seeing the food spillage on the baby s mouth?,1,['covers face with bowl', 'wipes it out', 'ask for another', 'spat it out', 'look at camera'],1
219,4997304873.mp4,CW,why does the man goes and stands near the other man initially?,3,['shake the toy', 'fighting', 'attack', 'posing', 'dancing'],0
220,2428846087.mp4,CH,how does the woman move the canoe forward?,2,['press the lever', 'bend down', 'paddle forward', 'hold on to pole', 'with her legs'],2
222,5622582668.mp4,CH,how did the girl eat ice cream?,0,['with a spoon', 'with her hands', 'with a fork', 'mother fed her', 'father fed her'],0
223,3692009167.mp4,TN,why does the child in orange hold on to the man in floral s shirt after looking at the man s face?,2,['man said something', 'child looking for something', 'establish phsyical touch', 'man walks away', 'child falling down'],2
224,7477913592.mp4,TC,what does the lady in red do as the lady in blue was looking at the book?,1,['looking at card', 'looking at her', 'cooking', 'read another book', 'play with baby'],1
227,5402233708.mp4,CW,why is the laptop screen on?,4,['show the picture from camera', 'test duration of computer setting up', 'attending a class', 'monitor the robot', 'being used'],4
228,4273509832.mp4,TC,how did the parrot make sure that the peas is not dropped on the ground?,0,['use beak to hold on it', 'bit him', 'walk onto table', 'walk around', 'perform with lady'],0
229,4514152517.mp4,TC,what activity is being carried out?,3,['horse riding', 'jumping into lack from rocks', 'sled pulling', 'printing', 'archery'],3
230,3386238080.mp4,CW,why does the man in the phone screen speak so close to the lense?,4,['teaching', 'he is listening to something', 'filming the sequence of events', 'taking a video', 'to make it scary'],4
