2159,9473479950,what did the lady do after she tilted away from the baby in the middle of the video?,"['smile and laughed', 'put her hand on forehead', 'hug baby', 'pick up leaves', 'carry baby up']",0,0
2160,2623954636,how did the ball land under the chair at the end of the video?,"['wind blow', 'baby pushed it', 'the lady placed it there', 'bounced under chair', 'baby threw it']",3,3
2162,10779838974,what does the man at the back do while the girls push the rake?,"['stands and watches the girls', 'stop boy from touching', 'open the drawer', 'carve pumpkin', 'use phone']",0,0
2163,4674481985,why does the man jump into the pool of water?,"['get close to man', 'try to stand', 'turbelent river', 'part of the adventure activity', 'throw them into water']",3,3
2164,4635309062,how does the man in black look while preparing the meat plate?,"['nervous', 'sad', 'focused', 'angry', 'sleepy']",3,2
2165,5328004991,why does the child pick up a box near the end?,"['learning to walk', 'playing with it', 'reflects', 'see what presents he got', 'take out leaves']",1,1
2166,8428551576,why is the ipod on the floor near the middle of the video?,"['man turned it', 'girl drops it', 'baby placed on floor', 'woman was using it', 'dog bite it']",2,2
2168,2854886555,why did the boy observe the fruit a while after harvesting it?,"['to check his target score', 'want to get down the bench', 'amazed', 'look cool in the video', 'tired']",0,2
2169,4127497265,what did the baby do after the first time chewing the toy?,"['shake the toy', 'picks up the car', 'put it down', 'excited', 'bites it']",4,0
2170,3261079025,what is the man in blue holding in his hands?,"['plastic card with command', 'mobile phone', 'siblings', 'parent offspring', 'controller']",5,4
2171,4882414082,why did the baby stretch the noodle with hands at the middle?,"['pose', 'playing with it', 'break into smaller pieces', 'make it thinner', 'add it into the noodle mixture']",1,1
2172,11587211476,how did the man in black react when te black dog finishes the course?,"['smile and nod', 'start running faster', 'chew the bone', 'touch its face', 'run over to pull it']",1,1
2173,7164729910,how does the boy move the toy car backwards at the start of the video?,"['bend down and pick it', 'hand pushes it', 'use legs to push', 'turns the handle', 'press the button']",3,2
2174,2829462646,what did the man hold in his hand while listening to the man speaking?,"['cake', 'camera', 'pencil', 'pens', 'watch']",1,1
2175,5907839036,why does the person holding a stack of paper raise his hands up at the end?,"['gesture to cameraman', 'reading from paper', 'pointing and talking about something', 'hold for support', 'wanted to throw the paper']",2,2
2176,2977504625,why is the white shirt boy bending down beside the car?,"['pull car', 'take a photo', 'waiting for lady and girl', 'to talk boy in blue', 'playing with the wheels']",5,0
2178,8557532213,why does the boy in yellow lie down on the grass at the end?,"['recording baby s activity', 'pick up the ball', 'resting inside cage', 'failed at goal keeping', 'set off firework']",0,3
2179,2940373590,why are the two of them holding hands?,"['show a sign', 'dancing together', 'let woman take video', 'same team', 'stay together']",1,1
2181,4333544549,why is the man pulling the red stripe?,"['playing tug of war', 'unwrap present', 'take off belt', 'lift the box up', 'control dog in leash']",1,4
2182,3105728894,why is the woman wearing black suits looking at the person wearing big red hat?,"['do not know what is going on', 'signal old lady to wave', 'talking', 'to show the child', 'want to take the hat']",4,2
2183,3902997424,how did the 2 people react to the guy playing keyboard?,"['dances with the girl', 'smiles', 'girl moving and boy posing', 'lie down', 'drink from the bottle']",1,2
2184,8455160795,what does the person with a stick do after suddenly moving forward onto the shore near the start?,"['pick up and push boys away', 'performance', 'walk away', 'swim quickly away', 'fishes']",0,2
2186,7887764754,what does the baby do after tearing some food out in the middle?,"['he ate it', 'observe the gift', 'smiling', 'push food back in the mouth', 'feed dog']",3,4
2187,8594314852,how does the child in blue move the bicycle across the path?,"['carried by lady', 'pedal wheels', 'with both hands', 'cycle', 'pushing with her legs']",3,4
2188,5603283408,what does the girl do after turning around right at the start?,"['touch the screen', 'touching her head', 'squatting', 'eating something', 'run']",0,4
2189,4103088549,how did the man on the surfboard maneuver his balance on the board?,"['hold the rope', 'spread legs and arms out', 'hold the side of the surfboard', 'steer wheel', 'jumping in and out the water']",1,1
2190,8505893258,what did the lady in pink do after holding the leftmost girl s hands?,"['talk', 'look into the camera', 'hold something and walk onto sand', 'pick up hat', 'kiss hand']",2,4
2191,4626085492,how did the black dog interact with the red toy at the beginning of the video?,"['bites the toy', 'jumps down', 'carry it', 'with excitment', 'put in mouth']",0,0
2192,6356067859,how is the lady in white feeling as she is watching the girl in white in the middle?,"['angry', 'alert', 'amused', 'focused', 'attentive']",4,2
2193,10597533885,why is the kid sitting in the midst of toys?,"['ensure baby dont fall off', 'playing with toys', 'baby can not swim', 'play with toys comfortably', 'play the keyboard']",1,1
2194,3489439407,what are the two men doing as the lady in blue stands and listen via her headphone?,"['turns around', 'working on the radio', 'moving the papers', 'walk forward', 'choosing a flower']",1,1
2195,2793806282,where did the lady in blue brought the black dog after it caught the blue toy?,"['street', 'grassland', 'wash room', 'car', 'stairs']",1,4
2196,2400715506,why did the animal try to climb off the person s hands while being handled?,"['the lady turned the walker', 'wants to move around', 'playing', 'battery operated toy', 'on leash']",1,1
2197,3846475848,what does the man do after cleaning one side of the ferret?,"['walk to baby', 'enters a room', 'lift ferret up', 'close the bottle', 'keep tools in cabinet']",2,2
2198,7001078933,why did the man with white helmet pushed the three people in the video?,"['fighting', 'cross the hump', 'practice', 'push them into water', 'lift themselves up']",3,2
2199,7887764754,what does the dog do after getting food from the baby at the start?,"['get dog to do tricks', 'sit down', 'pushed him away', 'eat', 'look at camera']",3,3
